% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
%   - 0 is UNKNOWN
%   - 1 is FIX (fixation)
%   - 2 is SACCADE
%   - 3 is SP (smooth pursuit)
%   - 4 is NOISE
% 
%@METADATA width_px 1280.0
%@METADATA height_px 720.0
%@METADATA width_mm 400.0
%@METADATA height_mm 225.0
%@METADATA distance_mm 450.0
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER

@DATA
9858000,1101.6,359.1,1.0,1,1,1
9862000,1101.5,359.1,1.0,1,1,1
9866000,1101.4,359.1,1.0,1,1,1
9870000,1101.3,359.1,1.0,1,1,1
9874000,1101.3,359.0,1.0,1,1,1
9878000,1101.4,359.0,1.0,1,1,1
9882000,1101.5,359.1,1.0,1,1,1
9886000,1101.6,359.2,1.0,1,1,1
9890000,1102.2,359.4,1.0,1,1,1
9894000,1102.3,359.5,1.0,1,1,1
9898000,1102.5,359.3,1.0,1,1,1
9902000,1102.6,359.2,1.0,1,1,1
9906000,1102.5,358.8,1.0,1,1,1
9910000,1102.5,358.7,1.0,1,1,1
9914000,1103.0,358.7,1.0,1,1,1
9918000,1102.9,358.8,1.0,1,1,1
9922000,1102.9,358.8,1.0,1,1,1
9926000,1103.1,358.9,1.0,1,1,1
9930000,1102.9,358.8,1.0,1,1,1
9934000,1102.7,358.7,1.0,1,1,1
9938000,1102.6,359.1,1.0,1,1,1
9942000,1102.6,359.2,1.0,1,1,1
9946000,1102.6,359.4,1.0,1,1,1
9950000,1102.8,359.1,1.0,1,1,1
9954000,1102.8,358.8,1.0,1,1,1
9958000,1102.9,359.0,1.0,1,1,1
9962000,1102.9,359.1,1.0,1,1,1
9966000,1102.6,359.2,1.0,1,1,1
9970000,1102.6,359.1,1.0,1,1,1
9974000,1102.5,359.0,1.0,1,1,1
9978000,1102.4,359.2,1.0,1,1,1
9982000,1102.3,359.1,1.0,1,1,1
9986000,1102.2,359.1,1.0,1,1,1
9990000,1102.1,359.2,1.0,1,1,1
9994000,1102.0,358.9,1.0,1,1,1
9998000,1102.0,358.6,1.0,1,1,1
10002000,1101.9,358.4,1.0,1,1,1
10006000,1101.8,358.1,1.0,1,1,1
10010000,1101.7,357.9,1.0,1,1,1
10014000,1101.4,358.0,1.0,1,1,1
10018000,1101.9,360.0,1.0,1,1,1
10022000,1102.3,362.0,1.0,1,1,1
10026000,1103.0,362.7,1.0,1,1,2
10030000,1109.5,384.6,1.0,2,2,2
10034000,1124.1,410.6,1.0,2,2,2
10038000,1138.0,442.8,1.0,2,2,2
10042000,1145.0,472.8,1.0,2,2,2
10046000,1149.9,499.6,1.0,2,2,2
10050000,1148.9,501.1,1.0,2,2,2
10054000,1147.5,499.5,1.0,1,1,1
10058000,1145.1,498.1,1.0,1,1,1
10062000,1143.9,496.8,1.0,1,1,1
10066000,1143.9,496.9,1.0,1,1,1
10070000,1144.5,496.9,1.0,1,1,1
10074000,1144.8,497.6,1.0,1,1,1
10078000,1145.0,499.0,1.0,1,1,1
10082000,1145.2,500.5,1.0,1,1,1
10086000,1145.2,500.5,1.0,1,1,1
10090000,1145.3,500.5,1.0,1,1,1
10094000,1145.1,500.6,1.0,1,1,1
10098000,1145.0,500.8,1.0,1,1,1
10102000,1144.8,500.6,1.0,1,1,1
10106000,1144.8,500.4,1.0,1,1,1
10110000,1144.7,500.4,1.0,1,1,1
10114000,1144.7,500.4,1.0,1,1,1
10118000,1144.6,500.3,1.0,1,1,1
10122000,1144.7,500.4,1.0,1,1,1
10126000,1144.7,500.4,1.0,1,1,1
10130000,1144.7,500.5,1.0,1,1,1
10134000,1144.8,500.7,1.0,1,1,1
10138000,1145.0,500.9,1.0,1,1,1
10142000,1145.0,500.9,1.0,1,1,1
10146000,1145.1,500.9,1.0,1,1,1
10150000,1145.1,500.9,1.0,1,1,1
10154000,1145.0,500.9,1.0,1,1,1
10158000,1144.9,500.9,1.0,1,1,1
10162000,1144.8,500.9,1.0,1,1,1
10166000,1144.6,500.9,1.0,1,1,1
10170000,1144.6,500.4,1.0,1,1,1
10174000,1144.6,499.8,1.0,1,1,1
10178000,1144.6,499.9,1.0,1,1,1
10182000,1144.6,499.7,1.0,1,1,1
10186000,1144.6,499.9,1.0,1,1,1
10190000,1144.6,500.1,1.0,1,1,1
10194000,1145.1,500.2,1.0,1,1,2
10198000,1145.2,497.0,1.0,2,2,2
10202000,1145.9,493.6,1.0,2,2,2
10206000,1153.4,486.3,1.0,2,2,2
10209000,1161.1,470.9,1.0,2,2,2
10213000,1159.6,461.5,1.0,2,2,2
10217000,1159.1,460.7,1.0,2,2,2
10221000,1158.0,461.0,1.0,1,1,1
10225000,1157.7,461.2,1.0,1,1,1
10229000,1157.8,463.2,1.0,1,1,1
10233000,1157.5,462.9,1.0,1,1,1
10237000,1157.5,462.6,1.0,1,1,1
10241000,1157.4,462.5,1.0,1,1,1
10246000,1157.5,462.4,1.0,1,1,1
10250000,1157.6,462.4,1.0,1,1,1
10254000,1157.7,462.4,1.0,1,1,1
10258000,1158.1,462.3,1.0,1,1,1
10262000,1158.1,462.4,1.0,1,1,1
10266000,1158.1,462.4,1.0,1,1,1
10270000,1158.4,462.4,1.0,1,1,1
10274000,1158.7,462.8,1.0,1,1,1
10278000,1158.7,462.8,1.0,1,1,1
10282000,1158.6,462.8,1.0,1,1,1
10286000,1158.9,462.7,1.0,1,1,1
10290000,1159.2,462.7,1.0,1,1,1
10294000,1159.2,462.6,1.0,1,1,1
10298000,1159.2,462.8,1.0,1,1,1
10302000,1158.1,462.5,1.0,1,1,1
10306000,1157.9,462.9,1.0,1,1,1
10310000,1157.7,463.0,1.0,1,1,1
10314000,1157.8,463.1,1.0,1,1,1
10318000,1158.0,464.1,1.0,1,1,1
10322000,1158.1,464.2,1.0,1,1,1
10326000,1158.8,464.0,1.0,1,1,1
10330000,1159.1,463.8,1.0,1,1,1
10334000,1158.9,463.5,1.0,1,1,1
10338000,1158.5,462.4,1.0,1,1,1
10342000,1158.2,461.4,1.0,1,1,1
10346000,1158.0,461.0,1.0,1,1,1
10350000,1157.8,460.1,1.0,1,1,1
10354000,1158.0,459.9,1.0,1,1,1
10358000,1158.1,459.7,1.0,1,1,1
10362000,1158.1,458.6,1.0,1,1,1
10366000,1158.2,458.5,1.0,1,1,1
10370000,1158.3,458.5,1.0,1,1,1
10374000,1158.3,458.6,1.0,1,1,1
10378000,1158.3,458.8,1.0,1,1,1
10382000,1158.4,459.3,1.0,1,1,1
10386000,1158.6,459.7,1.0,1,1,1
10390000,1158.9,460.4,1.0,1,1,1
10394000,1159.3,460.8,1.0,1,1,1
10398000,1159.0,460.8,1.0,1,1,1
10402000,1158.8,462.7,1.0,1,1,1
10406000,1157.8,462.0,1.0,1,1,1
10410000,1155.3,461.7,1.0,1,1,1
10414000,1149.1,461.1,1.0,1,1,1
10418000,1143.2,460.2,1.0,1,1,1
10422000,1142.9,460.2,1.0,1,1,1
10426000,1143.1,458.8,1.0,1,1,1
10430000,1143.5,458.9,1.0,1,1,1
10434000,1144.2,459.0,1.0,1,1,1
10438000,1144.4,458.8,1.0,1,1,1
10442000,1144.3,459.0,1.0,1,1,1
10446000,1144.2,458.5,1.0,1,1,1
10450000,1144.3,458.0,1.0,1,1,1
10454000,1144.3,458.1,1.0,1,1,1
10458000,1144.2,458.1,1.0,1,1,1
10462000,1144.0,458.0,1.0,1,1,1
10466000,1144.1,458.3,1.0,1,1,1
10470000,1144.0,458.6,1.0,1,1,1
10474000,1143.8,458.1,1.0,1,1,1
10478000,1143.3,457.6,1.0,1,1,1
10482000,1142.9,457.5,1.0,1,1,1
10486000,1142.6,457.5,1.0,1,1,1
10490000,1142.2,457.4,1.0,1,1,1
10494000,1142.1,457.5,1.0,1,1,1
10498000,1142.2,457.5,1.0,1,1,1
10502000,1142.2,457.5,1.0,1,1,1
10506000,1142.3,457.4,1.0,1,1,1
10510000,1142.3,457.4,1.0,1,1,1
10514000,1142.3,457.4,1.0,1,1,1
10518000,1142.5,457.2,1.0,1,1,1
10522000,1142.7,457.1,1.0,1,1,1
10526000,1142.6,457.0,1.0,1,1,1
10530000,1142.5,457.0,1.0,1,1,1
10534000,1142.5,456.9,1.0,1,1,1
10538000,1142.5,456.4,1.0,1,1,1
10542000,1142.4,455.9,1.0,1,1,1
10546000,1142.4,455.6,1.0,1,1,1
10550000,1142.3,454.9,1.0,1,1,1
10554000,1142.2,454.8,1.0,1,1,1
10558000,1142.0,454.6,1.0,1,1,1
10562000,1141.8,454.4,1.0,1,1,1
10566000,1142.0,454.6,1.0,1,1,1
10570000,1142.1,454.7,1.0,1,1,1
10574000,1142.5,454.5,1.0,1,1,1
10578000,1142.5,454.4,1.0,1,1,1
10582000,1142.6,454.4,1.0,1,1,1
10586000,1142.4,454.3,1.0,1,1,1
10590000,1142.3,454.7,1.0,1,1,1
10594000,1142.3,454.7,1.0,1,1,1
10598000,1142.4,454.7,1.0,1,1,1
10602000,1142.4,454.7,1.0,1,1,1
10606000,1142.4,454.6,1.0,1,1,1
10610000,1142.4,454.6,1.0,1,1,1
10614000,1142.3,454.5,1.0,1,1,1
10618000,1142.3,454.6,1.0,1,1,1
10622000,1142.3,454.6,1.0,1,1,1
10626000,1142.3,454.6,1.0,1,1,1
10630000,1142.1,454.8,1.0,1,1,1
10634000,1142.0,454.8,1.0,1,1,1
10638000,1141.9,454.8,1.0,1,1,1
10642000,1141.6,454.8,1.0,1,1,1
10646000,1141.2,454.8,1.0,1,1,1
10650000,1141.2,454.6,1.0,1,1,1
10654000,1141.2,454.3,1.0,1,1,1
10658000,1141.0,454.4,1.0,1,1,1
10662000,1140.9,454.4,1.0,1,1,1
10666000,1140.9,454.2,1.0,1,1,1
10670000,1140.4,454.1,1.0,1,1,1
10674000,1140.8,454.1,1.0,1,1,1
10678000,1141.1,454.2,1.0,1,1,1
10682000,1141.2,454.6,1.0,1,1,1
10686000,1141.3,454.7,1.0,1,1,1
10690000,1141.4,454.7,1.0,1,1,1
10694000,1141.5,454.8,1.0,1,1,1
10698000,1141.7,454.8,1.0,1,1,1
10702000,1141.4,453.9,1.0,1,1,1
10706000,1141.6,454.1,1.0,1,1,1
10710000,1141.6,454.2,1.0,1,1,1
10714000,1141.8,454.4,1.0,1,1,1
10718000,1142.1,454.5,1.0,1,1,1
10722000,1142.2,454.6,1.0,1,1,1
10726000,1142.2,454.5,1.0,1,1,1
10730000,1142.3,454.8,1.0,1,1,1
10734000,1142.2,454.9,1.0,1,1,1
10738000,1142.2,455.0,1.0,1,1,1
10742000,1142.2,455.4,1.0,1,1,1
10746000,1142.3,455.8,1.0,1,1,1
10750000,1142.3,455.9,1.0,1,1,1
10754000,1142.3,455.9,1.0,1,1,1
10758000,1142.3,455.8,1.0,1,1,1
10762000,1142.3,456.1,1.0,1,1,1
10766000,1142.3,456.4,1.0,1,1,1
10770000,1142.3,456.5,1.0,1,1,1
10774000,1142.6,456.4,1.0,1,1,1
10778000,1142.5,456.3,1.0,1,1,1
10782000,1142.8,456.3,1.0,1,1,1
10786000,1143.0,456.3,1.0,1,1,1
10790000,1143.0,456.1,1.0,1,1,1
10794000,1142.9,456.4,1.0,1,1,1
10798000,1142.8,456.7,1.0,1,1,1
10802000,1143.2,456.6,1.0,1,1,1
10806000,1143.4,456.9,1.0,1,1,1
10810000,1143.6,457.0,1.0,1,1,1
10814000,1143.6,456.9,1.0,1,1,1
10818000,1143.7,456.9,1.0,1,1,1
10822000,1143.8,457.0,1.0,1,1,1
10826000,1143.8,457.1,1.0,1,1,1
10830000,1144.1,457.1,1.0,1,1,1
10834000,1144.2,457.4,1.0,1,1,1
10838000,1144.4,457.8,1.0,1,1,1
10842000,1144.5,459.0,1.0,1,1,1
10845000,1144.3,459.3,1.0,1,1,1
10849000,1144.0,459.5,1.0,1,1,1
10853000,1144.2,459.5,1.0,1,1,1
10857000,1144.3,459.6,1.0,1,1,1
10861000,1143.9,459.3,1.0,1,1,1
10865000,1143.9,459.2,1.0,1,1,1
10869000,1143.8,459.2,1.0,1,1,1
10873000,1143.8,459.2,1.0,1,1,1
10878000,1143.6,458.0,1.0,1,1,1
10882000,1143.4,456.8,1.0,1,1,1
10886000,1143.4,456.5,1.0,1,1,1
10890000,1143.4,456.3,1.0,1,1,1
10894000,1144.1,456.1,1.0,1,1,1
10898000,1143.9,455.8,1.0,1,1,1
10902000,1144.1,458.0,1.0,1,1,1
10906000,1144.1,457.5,1.0,1,1,1
10910000,1143.9,457.0,1.0,1,1,1
10914000,1143.9,457.0,1.0,1,1,1
10918000,1143.9,456.4,1.0,1,1,1
10922000,1143.8,456.1,1.0,1,1,1
10926000,1143.8,455.9,1.0,1,1,1
10930000,1143.7,454.9,1.0,1,1,1
10934000,1143.6,454.6,1.0,1,1,1
10938000,1143.4,454.2,1.0,1,1,1
10942000,1143.2,453.6,1.0,1,1,1
10946000,1143.0,453.4,1.0,1,1,1
10950000,1142.8,453.6,1.0,1,1,1
10954000,1142.7,453.8,1.0,1,1,1
10958000,1142.5,454.3,1.0,1,1,1
10962000,1142.3,454.6,1.0,1,1,1
10966000,1142.0,454.8,1.0,1,1,1
10970000,1141.1,455.0,1.0,1,1,1
10974000,1141.1,455.2,1.0,1,1,1
10978000,1141.2,455.3,1.0,1,1,1
10982000,1141.2,455.2,1.0,1,1,1
10986000,1141.3,455.2,1.0,1,1,1
10990000,1141.3,455.4,1.0,1,1,1
10994000,1141.2,455.7,1.0,1,1,1
10998000,1141.0,455.8,1.0,1,1,1
11002000,1141.0,455.9,1.0,1,1,1
11006000,1141.3,454.9,1.0,1,1,1
11010000,1141.3,454.9,1.0,1,1,1
11014000,1140.9,454.9,1.0,1,1,1
11018000,1140.6,455.0,1.0,1,1,1
11022000,1140.7,455.0,1.0,1,1,1
11026000,1140.8,455.3,1.0,1,1,1
11030000,1140.9,454.8,1.0,1,1,1
11034000,1140.7,455.1,1.0,1,1,1
11038000,1140.8,455.1,1.0,1,1,1
11042000,1140.9,455.0,1.0,1,1,1
11046000,1140.8,454.9,1.0,1,1,1
11050000,1140.7,454.8,1.0,1,1,1
11054000,1140.7,454.7,1.0,1,1,1
11058000,1140.6,453.6,1.0,1,1,1
11062000,1140.8,453.6,1.0,1,1,1
11066000,1140.8,453.7,1.0,1,1,1
11070000,1140.7,453.8,1.0,1,1,1
11074000,1140.5,453.7,1.0,1,1,1
11078000,1139.5,453.8,1.0,1,1,1
11082000,1139.5,453.9,1.0,1,1,1
11086000,1139.5,453.9,1.0,1,1,1
11090000,1139.6,453.8,1.0,1,1,1
11094000,1139.7,453.7,1.0,1,1,1
11098000,1139.5,453.1,1.0,1,1,1
11102000,1139.5,453.1,1.0,1,1,1
11106000,1139.7,453.2,1.0,1,1,1
11110000,1139.7,453.4,1.0,1,1,1
11113000,1139.8,453.5,1.0,1,1,1
11117000,1139.8,453.5,1.0,1,1,1
11121000,1140.4,453.4,1.0,1,1,1
11125000,1140.9,453.2,1.0,1,1,1
11129000,1141.2,453.3,1.0,1,1,1
11133000,1141.4,453.3,1.0,1,1,1
11137000,1141.4,453.4,1.0,1,1,1
11141000,1141.4,453.4,1.0,1,1,1
11146000,1141.8,453.3,1.0,1,1,1
11150000,1142.2,453.2,1.0,1,1,1
11154000,1142.6,453.1,1.0,1,1,1
11158000,1142.6,453.0,1.0,1,1,1
11162000,1142.6,453.0,1.0,1,1,1
11166000,1142.9,452.9,1.0,1,1,1
11170000,1142.9,452.9,1.0,1,1,1
11174000,1142.8,452.8,1.0,1,1,1
11178000,1142.6,452.7,1.0,1,1,1
11182000,1142.5,452.6,1.0,1,1,1
11186000,1142.1,452.5,1.0,1,1,1
11190000,1142.3,452.4,1.0,1,1,1
11194000,1142.2,452.5,1.0,1,1,1
11198000,1142.2,452.6,1.0,1,1,1
11202000,1142.3,453.1,1.0,1,1,1
11206000,1142.3,453.2,1.0,1,1,1
11210000,1141.9,452.6,1.0,1,1,1
11213000,1141.5,452.7,1.0,1,1,1
11217000,1141.5,452.7,1.0,1,1,1
11221000,1141.6,452.6,1.0,1,1,1
11225000,1141.6,452.6,1.0,1,1,1
11229000,1141.8,452.5,1.0,1,1,1
11233000,1141.9,452.3,1.0,1,1,1
11237000,1142.0,452.1,1.0,1,1,1
11241000,1142.0,451.2,1.0,1,1,1
11246000,1142.2,451.1,1.0,1,1,1
11250000,1142.7,451.0,1.0,1,1,1
11254000,1142.7,450.8,1.0,1,1,1
11258000,1142.8,450.7,1.0,1,1,1
11262000,1142.8,450.7,1.0,1,1,1
11266000,1142.7,449.9,1.0,1,1,1
11270000,1142.6,449.2,1.0,1,1,1
11274000,1142.8,450.4,1.0,1,1,1
11278000,1142.9,451.5,1.0,1,1,1
11282000,1139.9,454.3,1.0,2,2,2
11286000,1132.7,456.4,1.0,2,2,2
11290000,1121.5,457.6,1.0,2,2,2
11294000,1105.0,459.4,1.0,2,2,2
11298000,1093.2,460.2,1.0,2,2,2
11302000,1088.0,460.5,1.0,2,2,2
11306000,1084.4,465.9,1.0,2,2,2
11310000,1075.0,472.0,1.0,2,2,2
11314000,1057.8,482.2,1.0,2,2,2
11318000,1044.0,502.4,1.0,2,2,2
11322000,1034.4,520.8,1.0,2,2,2
11326000,1031.7,537.7,1.0,2,2,2
11330000,1032.6,548.9,1.0,2,2,2
11334000,1032.8,550.8,1.0,2,2,2
11338000,1032.3,550.7,1.0,2,2,2
11342000,1031.7,550.7,1.0,1,1,1
11346000,1030.8,550.7,1.0,1,1,1
11350000,1029.3,549.7,1.0,1,1,1
11354000,1028.7,549.4,1.0,1,1,1
11358000,1027.7,549.2,1.0,1,1,1
11362000,1027.2,549.6,1.0,1,1,1
11366000,1026.8,549.8,1.0,1,1,1
11370000,1026.4,549.9,1.0,1,1,1
11374000,1026.2,549.9,1.0,1,1,1
11377000,1025.9,550.5,1.0,1,1,1
11381000,1025.6,550.6,1.0,1,1,1
11385000,1025.4,549.7,1.0,1,1,1
11389000,1025.3,549.4,1.0,1,1,1
11393000,1025.3,549.1,1.0,1,1,1
11397000,1025.4,547.9,1.0,1,1,1
11401000,1025.1,546.9,1.0,1,1,1
11405000,1025.3,546.4,1.0,1,1,1
11409000,1025.9,545.7,1.0,1,1,1
11414000,1026.4,545.6,1.0,1,1,1
11418000,1026.4,545.6,1.0,1,1,1
11422000,1026.4,545.6,1.0,1,1,1
11426000,1027.2,545.5,1.0,1,1,1
11430000,1027.3,545.4,1.0,1,1,1
11434000,1027.4,545.4,1.0,1,1,1
11438000,1027.5,544.0,1.0,1,1,1
11442000,1027.8,544.1,1.0,1,1,1
11446000,1028.3,544.0,1.0,1,1,1
11450000,1028.8,543.9,1.0,1,1,1
11454000,1029.1,543.7,1.0,1,1,1
11458000,1029.3,543.6,1.0,1,1,1
11462000,1029.4,543.2,1.0,1,1,1
11466000,1029.5,543.1,1.0,1,1,1
11470000,1029.9,543.0,1.0,1,1,1
11474000,1030.0,542.9,1.0,1,1,1
11478000,1029.8,542.3,1.0,1,1,1
11482000,1029.7,542.1,1.0,1,1,1
11486000,1029.9,541.8,1.0,1,1,1
11490000,1029.7,541.6,1.0,1,1,1
11494000,1029.8,541.6,1.0,1,1,1
11498000,1029.8,541.6,1.0,1,1,1
11502000,1029.6,542.4,1.0,1,1,1
11506000,1029.3,542.3,1.0,1,1,1
11510000,1030.1,542.5,1.0,1,1,1
11514000,1029.8,542.7,1.0,1,1,1
11518000,1029.5,542.7,1.0,1,1,1
11522000,1029.4,542.6,1.0,1,1,1
11526000,1029.3,542.5,1.0,1,1,1
11530000,1028.4,542.5,1.0,1,1,1
11534000,1028.1,541.3,1.0,1,1,1
11538000,1027.9,541.2,1.0,1,1,1
11542000,1028.0,541.1,1.0,1,1,1
11546000,1027.8,541.4,1.0,1,1,1
11550000,1028.0,541.3,1.0,1,1,1
11554000,1027.6,541.3,1.0,1,1,1
11558000,1027.6,541.2,1.0,1,1,1
11562000,1027.9,541.1,1.0,1,1,1
11566000,1027.9,541.1,1.0,1,1,1
11570000,1027.9,541.0,1.0,1,1,1
11574000,1027.6,540.9,1.0,1,1,1
11578000,1027.7,540.8,1.0,1,1,1
11582000,1027.7,540.1,1.0,1,1,1
11586000,1027.5,539.4,1.0,1,1,1
11590000,1027.4,539.1,1.0,1,1,1
11594000,1027.0,539.5,1.0,1,1,1
11598000,1026.5,539.7,1.0,1,1,1
11602000,1025.5,540.0,1.0,1,1,1
11606000,1025.2,540.1,1.0,1,1,1
11610000,1024.9,541.0,1.0,1,1,1
11614000,1022.2,541.2,1.0,2,2,2
11618000,1009.2,542.2,1.0,2,2,2
11622000,984.5,543.9,1.0,2,2,2
11626000,951.6,543.2,1.0,2,2,2
11630000,918.9,541.4,1.0,2,2,2
11634000,889.8,539.2,1.0,2,2,2
11638000,862.1,539.9,1.0,2,2,2
11642000,837.7,540.9,1.0,2,2,2
11646000,834.9,540.2,1.0,2,2,2
11650000,832.0,539.5,1.0,2,2,1
11654000,831.4,537.7,1.0,2,2,1
11658000,831.0,534.5,1.0,2,2,1
11662000,830.7,532.1,1.0,2,2,1
11666000,830.5,531.7,1.0,2,2,1
11670000,830.3,531.2,1.0,1,1,1
11674000,830.0,531.2,1.0,1,1,1
11678000,829.9,531.3,1.0,1,1,1
11682000,829.8,531.3,1.0,1,1,1
11686000,829.8,531.6,1.0,1,1,1
11690000,829.8,531.8,1.0,1,1,1
11694000,829.9,531.8,1.0,1,1,1
11698000,830.1,531.9,1.0,1,1,1
11702000,831.6,532.3,1.0,1,1,1
11706000,830.8,533.1,1.0,1,1,1
11710000,830.0,533.1,1.0,1,1,1
11714000,828.1,532.9,1.0,2,2,2
11718000,816.5,533.8,1.0,2,2,2
11722000,781.6,534.9,1.0,2,2,2
11726000,727.3,535.0,1.0,2,2,2
11730000,656.4,537.9,1.0,2,2,2
11734000,593.6,543.9,1.0,2,2,2
11738000,533.7,546.0,1.0,2,2,2
11742000,483.9,547.5,1.0,2,2,2
11745000,428.5,548.9,1.0,2,2,2
11749000,374.8,549.3,1.0,2,2,2
11753000,325.4,548.7,1.0,2,2,2
11757000,274.0,548.8,1.0,2,2,2
11761000,231.7,548.4,1.0,2,2,2
11765000,191.1,550.8,1.0,2,2,2
11769000,156.6,558.9,1.0,2,2,2
11773000,130.3,560.9,1.0,2,2,2
11778000,118.7,560.2,1.0,2,2,2
11782000,119.5,558.9,1.0,2,2,2
11786000,120.4,557.6,1.0,1,1,1
11790000,121.2,555.5,1.0,1,1,1
11794000,122.0,555.2,1.0,1,1,1
11798000,123.2,555.4,1.0,1,1,1
11802000,124.4,555.6,1.0,1,1,1
11806000,126.5,556.3,1.0,1,1,1
11810000,129.3,556.8,1.0,1,1,1
11814000,133.2,557.3,1.0,1,1,1
11818000,133.8,558.4,1.0,1,1,1
11822000,136.4,559.2,1.0,1,1,1
11826000,136.9,559.8,1.0,1,1,1
11830000,137.1,560.4,1.0,1,1,1
11834000,137.7,561.0,1.0,1,1,1
11838000,138.5,561.4,1.0,1,1,1
11842000,139.3,561.7,1.0,1,1,1
11845000,140.2,561.9,1.0,1,1,1
11849000,140.3,562.4,1.0,1,1,1
11853000,141.6,563.0,1.0,1,1,1
11857000,144.0,564.5,1.0,1,1,1
11861000,144.2,564.9,1.0,1,1,1
11865000,144.3,565.4,1.0,1,1,1
11869000,144.7,565.4,1.0,1,1,1
11873000,145.0,565.5,1.0,1,1,1
11878000,145.9,565.9,1.0,1,1,1
11882000,145.9,566.3,1.0,1,1,1
11886000,146.0,567.9,1.0,1,1,1
11890000,146.1,568.5,1.0,1,1,1
11894000,146.1,569.1,1.0,1,1,1
11898000,146.6,569.3,1.0,1,1,1
11902000,146.3,569.4,1.0,1,1,1
11906000,147.1,569.6,1.0,1,1,1
11910000,147.9,569.6,1.0,1,1,1
11914000,149.9,570.0,1.0,2,2,2
11918000,152.8,569.1,1.0,2,2,2
11922000,171.3,559.3,1.0,2,2,2
11926000,185.6,547.1,1.0,2,2,2
11930000,189.7,543.2,1.0,2,2,2
11934000,191.6,541.7,1.0,2,2,2
11938000,191.3,541.7,1.0,2,2,2
11942000,190.9,541.8,1.0,1,1,1
11946000,191.0,545.2,1.0,1,1,1
11950000,191.1,545.4,1.0,1,1,1
11954000,191.3,545.6,1.0,1,1,1
11958000,191.8,545.9,1.0,1,1,1
11962000,192.0,546.2,1.0,1,1,1
11966000,192.0,547.4,1.0,1,1,1
11970000,192.0,547.4,1.0,1,1,1
11974000,192.0,547.4,1.0,1,1,1
11978000,192.0,547.8,1.0,1,1,1
11982000,191.1,547.9,1.0,1,1,1
11986000,191.0,548.1,1.0,1,1,1
11990000,190.9,548.7,1.0,1,1,1
11994000,190.6,548.6,1.0,1,1,1
11998000,190.4,548.9,1.0,1,1,1
12002000,190.3,549.1,1.0,1,1,1
12006000,190.1,549.2,1.0,1,1,1
12010000,190.0,550.1,1.0,1,1,1
12013000,189.3,550.1,1.0,1,1,1
12017000,188.9,550.0,1.0,1,1,1
12021000,188.4,550.0,1.0,1,1,1
12025000,187.8,550.2,1.0,1,1,1
12029000,187.2,550.2,1.0,1,1,1
12033000,186.5,550.2,1.0,1,1,1
12037000,186.1,549.6,1.0,1,1,1
12041000,186.1,549.5,1.0,1,1,1
12046000,186.1,549.4,1.0,1,1,1
12050000,185.7,549.8,1.0,1,1,1
12054000,185.6,550.4,1.0,1,1,1
12058000,185.5,550.7,1.0,1,1,1
12062000,185.3,551.1,1.0,1,1,1
12066000,185.1,551.2,1.0,1,1,1
12070000,184.6,551.2,1.0,1,1,1
12074000,183.8,551.2,1.0,1,1,1
12078000,183.8,552.1,1.0,1,1,1
12082000,183.6,552.2,1.0,1,1,1
12086000,183.4,552.4,1.0,1,1,1
12090000,182.9,552.9,1.0,1,1,1
12094000,182.8,553.4,1.0,1,1,1
12098000,182.7,554.4,1.0,1,1,1
12102000,182.7,555.4,1.0,1,1,1
12106000,182.6,555.3,1.0,1,1,1
12110000,182.1,555.2,1.0,1,1,1
12113000,181.5,555.1,1.0,1,1,1
12117000,180.8,555.5,1.0,1,1,1
12121000,180.0,555.5,1.0,1,1,1
12125000,179.2,555.5,1.0,1,1,1
12129000,177.9,556.7,1.0,1,1,1
12133000,177.6,556.5,1.0,1,1,1
12137000,177.3,556.6,1.0,1,1,1
12141000,176.9,556.6,1.0,1,1,1
12146000,177.2,556.8,1.0,1,1,1
12150000,177.5,557.0,1.0,1,1,1
12154000,177.2,557.4,1.0,1,1,1
12158000,176.8,557.9,1.0,1,1,1
12162000,177.0,559.8,1.0,1,1,1
12166000,176.6,559.9,1.0,1,1,1
12170000,176.3,560.1,1.0,1,1,1
12174000,176.6,560.4,1.0,1,1,1
12178000,176.8,560.3,1.0,1,1,1
12182000,176.8,560.3,1.0,1,1,1
12186000,176.8,560.4,1.0,1,1,1
12190000,176.7,560.4,1.0,1,1,1
12194000,176.7,560.6,1.0,1,1,1
12198000,176.3,560.8,1.0,1,1,1
12202000,176.0,560.5,1.0,1,1,1
12206000,175.7,560.8,1.0,1,1,1
12210000,175.5,561.0,1.0,1,1,1
12213000,174.9,561.8,1.0,1,1,1
12217000,174.6,561.8,1.0,1,1,1
12221000,174.5,561.9,1.0,1,1,1
12225000,174.4,562.9,1.0,1,1,1
12229000,174.4,563.1,1.0,1,1,1
12233000,174.4,563.3,1.0,1,1,1
12237000,174.5,563.2,1.0,1,1,1
12241000,174.4,563.3,1.0,1,1,1
12246000,174.4,563.3,1.0,1,1,1
