%@METADATA width_px 1280.0
%@METADATA height_px 720.0
%@METADATA width_mm 400.0
%@METADATA height_mm 225.0
%@METADATA distance_mm 450.0
% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
% - 0 is UNKNOWN
% - 1 is FIX (fixation)
% - 2 is SACCADE
% - 3 is SP (smooth pursuit)
% - 4 is NOISE
% 
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
588000,707.3,463.7,1.0,2,2,2,298.0333,-1.59,451127.06,150.89607,-1.58,1134357.8,205.49197,-1.56,63413.46,172.66766,-1.52,85627.28,95.40017,-1.52,3915.61,SACCADE
600000,707.4,431.7,1.0,2,2,2,101.86663,-1.57,428050.5,146.69447,-1.61,12895.23,148.8776,-1.6,124313.31,154.90704,-1.53,38949.98,95.50866,-1.51,560.95,SACCADE
604000,705.0,402.3,1.0,2,2,2,281.70248,-1.65,1180669.4,144.99649,-1.64,29356.71,100.46202,-1.59,316873.9,125.608185,-1.55,192292.9,95.000984,-1.51,3915.61,SACCADE
608000,705.4,401.4,1.0,2,2,2,9.405554,-1.15,1789825.9,8.971222,-1.13,898023.0,75.260475,-1.61,165133.73,92.55161,-1.59,217913.58,109.35609,-1.51,93957.99,SACCADE
612000,705.8,400.6,1.0,3,1,1,8.541857,-1.11,6250.0,6.886659,-0.98,15625.0,6.757162,-1.01,456640.47,63.70389,-1.58,188800.7,102.03471,-1.51,47956.4,FIX
616000,706.2,400.2,1.0,3,1,1,5.402215,-0.79,25000.0,4.726843,-0.79,15934.44,8.461255,-1.28,17469.28,41.904793,-1.59,142666.6,90.5637,-1.52,75289.59,FIX
620000,706.5,399.9,1.0,3,1,1,4.051852,-0.79,8838.83,10.54811,-1.48,49410.59,8.713374,-1.41,6987.71,6.354918,-1.08,238653.66,72.579994,-1.53,117868.01,FIX
624000,706.4,398.0,1.0,3,1,1,18.170115,-1.62,103077.64,13.85583,-1.61,23799.29,8.755775,-1.38,1562.5,5.2192383,-0.82,12302.49,51.969677,-1.55,135208.17,FIX
628000,706.4,397.0,1.0,3,1,1,9.549949,-1.57,56596.16,7.098668,-1.23,50485.92,5.9878182,-1.16,20846.35,3.4108598,-0.28,18840.78,29.567024,-1.53,146733.84,FIX
632000,706.9,396.6,1.0,3,1,1,6.1150236,-0.67,48814.06,5.982852,0.5,65251.92,5.207014,0.29,48645.23,3.6018589,0.43,16071.43,15.504534,-1.48,92311.27,FIX
636000,707.5,397.6,1.0,3,1,1,11.13715,1.03,87722.93,17.168516,1.01,80440.68,10.865168,1.02,51028.27,4.6305795,0.79,11607.14,3.0972395,0.3,107528.2,FIX
637000,708.1,398.5,1.0,3,1,1,41.319576,0.98,790569.44,22.959604,1.28,205548.05,15.910215,1.22,150231.3,7.343147,0.96,75677.21,3.572445,0.65,32516.61,FIX
640000,708.2,399.9,1.0,3,1,1,17.872156,1.5,237788.16,15.521723,1.39,67784.0,15.611112,1.28,8333.33,6.36676,1.04,9802.72,3.8043175,0.79,4901.55,FIX
644000,708.6,401.3,1.0,3,1,1,13.905108,1.29,33592.74,11.937436,1.29,25320.81,10.552311,1.23,33429.55,6.9653506,1.12,5286.03,3.8925593,0.86,2053.15,FIX
648000,708.9,402.3,1.0,3,1,1,9.97053,1.28,25769.41,6.786576,0.89,41102.96,4.3700566,1.06,41099.85,6.9233313,1.13,641.03,5.112279,1.04,9513.56,FIX
652000,709.5,402.4,1.0,3,1,1,5.8090434,0.17,59292.71,1.7178448,0.36,35150.45,3.1159573,0.88,9305.44,6.706356,1.21,3754.86,5.541262,1.1,3542.34,FIX
667000,709.7,402.6,1.0,3,1,1,0.7204482,0.79,9144.25,1.5703937,0.88,1488.65,3.3027544,0.82,493.83,5.56571,1.14,2117.35,6.132595,1.11,1032.74,FIX
671000,710.0,403.0,1.0,3,1,1,4.7749743,0.93,26591.69,7.6995506,1.05,40310.48,4.5713696,1.19,12593.95,4.410548,1.09,7756.78,6.2204547,1.11,641.03,FIX
675000,710.5,404.0,1.0,3,1,1,10.677225,1.11,39528.47,11.937436,1.29,31405.86,7.6288815,1.22,20040.62,5.576406,1.18,8160.27,5.7651134,1.07,3540.18,FIX
679000,710.7,405.4,1.0,3,1,1,13.505537,1.43,31250.0,7.773277,1.39,27950.85,6.79498,1.25,5633.67,4.6149173,1.23,6548.91,5.048103,1.05,4713.94,FIX
683000,710.8,405.6,1.0,3,1,1,2.1353686,1.11,75259.97,1.7216648,0.98,40745.02,9.973203,1.38,21930.73,5.9297543,1.18,8787.7,4.7658067,0.88,5770.1,FIX
687000,710.9,405.7,1.0,3,1,1,1.3507448,0.79,6250.0,12.173893,1.37,69386.26,4.677183,1.28,34922.51,5.4755588,1.11,4054.2,4.5576177,0.71,5333.19,FIX
691000,711.3,408.1,1.0,3,1,1,23.236174,1.41,144967.67,6.2999105,1.33,38537.73,4.7558746,1.14,4481.64,4.646241,0.97,7166.88,4.1928096,0.64,3109.16,FIX
702000,711.5,408.1,1.0,3,1,1,0.6944723,0.0,55050.26,1.8007383,0.14,13952.56,4.653499,0.96,1976.28,3.538447,0.73,3496.5,3.967813,0.66,564.33,FIX
706000,712.0,408.2,1.0,3,1,1,4.86971,0.2,27426.18,4.7986584,-0.1,20161.03,3.173257,-0.1,27368.87,4.3857183,0.51,7798.41,4.54081,0.76,4641.62,FIX
710000,712.5,408.0,1.0,3,1,1,5.142839,-0.38,18750.0,5.906452,-0.24,8838.83,4.5923796,-0.16,9378.45,5.3659253,0.37,7798.41,4.9556594,0.91,5490.07,FIX
714000,713.2,407.9,1.0,3,1,1,6.7529597,-0.14,13975.42,4.4021444,-0.22,9882.12,6.516503,-0.15,12597.28,4.7176747,-0.08,15504.34,11.093603,1.19,42299.88,FIX
718000,713.4,407.8,1.0,3,1,1,2.1353686,-0.46,31250.0,7.1785054,-0.07,19008.63,8.3867655,-0.09,12597.28,5.5756426,-0.08,5613.8,23.601744,1.31,82892.35,FIX
722000,714.7,407.8,1.0,3,1,1,12.414934,0.0,69033.51,12.424101,-0.04,34375.0,6.940139,-0.07,9504.32,4.527822,0.08,8637.69,39.51807,1.33,104257.48,FIX
726000,716.0,407.7,1.0,3,1,1,12.451605,-0.08,6250.0,6.702154,-0.07,37500.0,6.5203233,-0.03,3137.14,4.630197,0.64,16769.65,58.71576,1.32,125681.49,FIX
730000,716.1,407.7,1.0,3,1,1,0.9549949,0.0,75259.97,1.2731993,0.0,35554.27,3.1216874,0.53,27629.84,18.888653,1.25,100280.83,76.178795,1.33,114343.71,FIX
735000,716.3,407.7,1.0,3,1,1,1.5279919,0.0,3000.0,3.4998655,1.82,20964.4,6.1043277,1.68,29411.76,48.06413,1.36,153677.9,100.12396,1.35,125550.02,FIX
739000,715.9,408.5,1.0,3,1,1,8.541857,2.03,61032.78,13.206816,1.79,63537.87,35.62322,1.43,194679.45,82.77247,1.38,227294.19,108.34226,1.35,53831.77,FIX
743000,715.7,410.4,1.0,2,2,2,18.244986,1.68,69877.12,72.0643,1.41,392607.47,98.152466,1.43,409225.25,124.52408,1.36,273417.7,113.60543,1.35,34485.79,SACCADE
747000,718.3,423.4,1.0,2,2,2,126.60788,1.37,715481.7,184.0046,1.4,732617.56,168.55087,1.39,461665.22,165.43376,1.37,267736.3,120.97569,1.34,49141.18,SACCADE
751000,722.1,448.4,1.0,2,2,2,241.49109,1.42,753740.7,265.05005,1.39,530808.6,250.67548,1.36,539825.06,202.64763,1.37,243815.47,121.29696,1.34,2470.53,SACCADE
755000,728.3,478.0,1.0,2,2,2,288.813,1.36,324278.03,317.6695,1.33,362836.6,303.45193,1.36,345397.34,222.3079,1.37,128792.45,121.16784,1.35,5482.68,SACCADE
759000,738.0,513.0,1.0,2,2,2,346.8473,1.3,402191.25,342.1082,1.33,159986.56,307.33682,1.36,25435.66,230.81998,1.37,56104.93,121.04446,1.36,5482.68,SACCADE
763000,745.3,547.6,1.0,2,2,2,337.7026,1.36,152069.06,297.25516,1.39,315485.75,279.7325,1.36,180693.27,229.73128,1.35,28852.49,121.19955,1.35,1408.42,SACCADE
767000,749.4,574.2,1.0,2,2,2,257.02847,1.42,538516.5,208.76877,1.4,579516.56,209.66684,1.38,459933.56,199.26505,1.34,199943.1,123.28106,1.35,13657.72,SACCADE
770000,751.8,585.3,1.0,2,2,2,144.60533,1.36,986189.4,109.621574,1.35,867686.5,151.14017,1.33,516632.03,162.10695,1.33,324357.12,123.83572,1.35,8547.88,SACCADE
774000,753.8,593.8,1.0,2,2,2,83.391304,1.34,400829.22,102.060684,1.2,116637.53,84.32032,1.26,440334.47,117.35398,1.34,293113.8,122.64961,1.34,8483.16,SACCADE
778000,759.6,605.2,1.0,2,2,2,122.149956,1.1,298760.47,63.21226,1.12,257694.1,52.28215,1.21,210631.95,74.148476,1.33,282945.03,114.51115,1.34,53312.13,SACCADE
782000,759.6,605.7,1.0,2,2,2,4.7749743,1.57,771691.5,2.9043305,1.74,398360.9,31.616062,1.13,136805.78,41.65688,1.24,214873.58,99.20717,1.33,100622.43,SACCADE
786000,759.5,605.8,1.0,3,1,3,1.3507448,2.36,25769.41,1.0676843,2.68,15934.44,1.9688175,1.33,194278.52,28.982569,1.16,84832.81,80.85904,1.31,120238.1,FIX
790000,759.4,605.8,1.0,3,1,3,0.9549949,3.14,6250.0,1.7216648,0.59,15934.44,2.053621,0.62,9110.86,18.715609,1.05,69408.25,58.796364,1.32,144401.38,SP
794000,759.8,606.0,1.0,3,1,3,4.270737,0.46,33657.28,4.702777,0.42,19764.24,6.2487226,0.76,27643.45,3.4620473,0.76,100974.86,37.720005,1.26,138963.7,SP
798000,760.3,606.2,1.0,3,1,3,5.142839,0.38,6250.0,10.80443,0.79,43413.89,6.4947295,0.63,5633.67,3.2141309,0.55,4941.06,21.869001,1.14,106234.39,SP
802000,761.4,607.6,1.0,3,1,3,17.00311,0.9,83852.55,8.447885,0.75,15625.0,5.3651614,0.56,7812.5,3.4184997,0.43,2816.84,14.856666,1.04,47442.61,SP
806000,761.6,607.4,1.0,3,1,3,2.7011075,-0.79,114734.75,2.3874872,-0.93,58962.38,4.382663,0.51,6629.13,3.591163,0.37,1746.93,10.105756,0.88,33499.09,SP
810000,761.7,607.2,1.0,3,1,3,2.1353686,-1.11,6250.0,2.0257351,-0.79,3125.0,2.2010722,-0.71,27332.59,5.2444496,0.21,11822.46,3.6610684,0.33,47526.08,SP
814000,761.9,607.1,1.0,3,1,3,2.1353686,-0.46,8838.83,2.1353686,-0.46,4419.42,1.8645321,-0.69,2209.71,4.9866014,0.19,1746.93,4.4330864,0.25,5398.33,SP
818000,762.1,607.0,1.0,3,1,3,2.1353686,-0.46,0.0,1.7216648,-0.59,3125.0,5.774663,-0.12,28298.08,3.74931,-0.15,12705.31,4.6103334,0.3,1720.05,SP
822000,762.2,606.9,1.0,3,1,3,1.3507448,-0.79,6250.0,9.56179,-0.05,53216.83,5.973302,-0.04,3493.86,3.6052966,-0.1,1693.99,4.757785,0.31,1087.86,SP
826000,764.1,606.9,1.0,3,1,3,18.144903,0.0,112673.48,10.51564,0.05,8838.83,5.622246,0.04,3805.19,4.3987064,0.0,5769.53,5.304042,0.27,3865.34,SP
830000,764.4,607.0,1.0,3,1,3,3.0200758,0.32,100195.12,2.2858758,0.38,54914.93,5.635616,0.08,1470.59,5.8166833,0.1,9848.48,5.4312468,0.23,1631.78,SP
835000,764.6,607.1,1.0,3,1,3,1.708295,0.46,7071.07,1.3423408,0.32,4969.04,3.217187,0.21,12994.54,5.813245,0.22,3686.52,5.300986,0.07,4615.38,SP
839000,764.7,607.1,1.0,3,1,3,0.9549949,0.0,6250.0,4.323835,0.11,19794.71,5.776955,0.24,16767.29,5.8991942,0.28,2272.73,5.3391857,0.1,1217.24,SP
843000,765.5,607.2,1.0,3,1,3,7.6995506,0.12,44194.17,10.772725,0.22,42504.6,6.207467,0.39,6841.1,5.381205,0.33,3862.89,5.3456798,0.11,390.63,SP
847000,766.9,607.6,1.0,3,1,3,13.905108,0.28,41926.27,8.352768,0.54,25194.56,6.406488,0.46,3125.0,5.8682523,0.26,4079.67,5.30939,0.15,1235.26,SP
851000,767.0,608.1,1.0,3,1,3,4.86971,1.37,81490.03,3.4761815,1.29,41102.96,7.714067,0.38,9375.0,7.047098,0.19,8286.83,5.25973,0.16,552.43,FIX
855000,767.1,608.3,1.0,3,1,3,2.1353686,1.11,18750.0,7.3041835,0.2,42504.6,5.968718,0.28,12203.52,7.298453,0.2,1819.58,5.466773,0.19,1657.28,FIX
859000,768.5,608.4,1.0,3,1,3,13.403927,0.07,81490.03,10.504944,0.0,23799.29,8.120894,0.03,18221.72,6.404196,0.19,5871.06,4.632871,0.26,5975.41,FIX
863000,769.3,608.3,1.0,3,1,3,7.6995506,-0.12,39528.47,9.122493,-0.1,11267.35,8.658748,0.0,3871.02,4.7852883,0.21,10607.21,5.0377893,0.24,2734.38,FIX
867000,770.4,608.2,1.0,3,1,3,10.54811,-0.09,18750.0,6.5485907,0.0,17660.75,5.3720374,-0.09,21921.58,4.6970468,0.08,4032.26,5.044665,0.23,294.76,FIX
870000,770.5,608.3,1.0,3,1,3,1.8007383,0.79,82869.08,1.0913682,0.0,47619.05,3.574355,0.07,16923.94,5.065675,0.07,3225.81,5.1478043,0.26,1673.16,FIX
874000,770.6,608.2,1.0,3,1,3,1.3507448,-0.79,14731.39,1.0676843,0.46,3250.05,1.1387359,0.46,16749.79,3.8692575,0.16,8224.23,5.015251,0.26,887.33,FIX
878000,770.7,608.4,1.0,3,1,3,2.1353686,1.11,18750.0,1.3507448,0.79,3125.0,1.8183103,0.4,4480.38,4.156902,0.21,2280.99,4.2065616,0.26,5294.31,FIX
882000,770.8,608.4,1.0,3,1,3,0.9549949,0.0,12500.0,2.5712283,0.38,9375.0,2.9142625,0.61,7812.5,3.0005941,0.33,8104.74,4.127106,0.18,2380.95,FIX
886000,771.2,608.6,1.0,3,1,3,4.270737,0.46,22534.7,4.50452,0.56,13258.25,4.7570205,0.31,14149.04,3.1037335,0.39,1375.74,4.0388646,0.14,1254.87,FIX
890000,771.6,608.9,1.0,3,1,3,4.7749743,0.64,6250.0,6.952363,0.28,19008.63,4.7570205,0.31,0.0,3.7027063,0.36,3983.61,3.4299598,0.14,3988.05,FIX
894000,772.6,609.0,1.0,3,1,3,9.597699,0.1,39528.47,5.274246,0.09,13258.25,4.389157,0.39,3493.86,3.6618326,0.33,781.25,3.354324,0.22,1774.66,FIX
898000,772.7,609.0,1.0,3,1,3,0.9549949,0.0,56596.16,2.0257351,0.79,25769.41,4.6355453,0.21,5633.67,3.6247787,0.3,781.25,3.3088665,0.24,561.2,FIX
902000,772.9,609.3,1.0,3,1,3,3.4433296,0.98,19764.24,4.079738,0.36,15625.0,2.5712283,0.38,14062.5,3.0689714,0.24,3906.25,3.4314878,0.23,847.1,FIX
906000,773.5,609.3,1.0,3,1,3,5.7299695,0.0,31250.0,3.3764799,0.14,6987.71,2.4925368,0.29,1562.5,3.005942,0.12,2343.75,3.5350091,0.2,873.46,FIX
910000,773.6,609.4,1.0,3,1,3,1.3507448,0.79,31868.87,0.9549949,0.0,15934.44,1.9248877,-0.12,6987.71,2.5769582,0.23,3493.86,3.6618326,0.33,3125.0,FIX
914000,773.7,609.3,1.0,3,1,3,1.3507448,-0.79,12500.0,1.0676843,-1.11,6987.71,1.4523562,-0.17,3125.0,3.6305087,0.17,7031.25,3.8570335,0.38,1746.93,FIX
918000,773.7,609.2,1.0,3,1,3,0.9549949,-1.57,6250.0,1.9688175,-0.24,9882.12,2.636932,0.09,8414.32,3.8367877,0.09,2209.71,3.7027063,0.36,1104.85,FIX
922000,774.1,609.2,1.0,3,1,3,3.8199797,0.0,25769.41,4.9850736,0.29,22534.7,4.7986584,0.1,14149.04,3.4639575,0.03,2816.84,3.5296612,0.33,1408.42,FIX
926000,774.7,609.5,1.0,3,1,3,6.406488,0.46,22534.7,7.773277,0.19,18750.0,5.8090434,0.17,6987.71,3.6618326,0.33,7031.25,2.9104426,0.27,4225.26,FIX
930000,775.7,609.5,1.0,3,1,3,9.549949,0.0,31250.0,6.702154,0.07,8838.83,5.5118484,0.09,3493.86,4.111062,0.45,4207.16,2.8680408,0.21,1171.87,FIX
934000,776.1,609.6,1.0,3,1,3,3.937635,0.24,38017.27,3.3764799,-0.14,22750.34,4.8047705,0.46,13441.13,4.3780785,0.45,1746.93,2.8707147,0.06,2762.14,FIX
938000,776.4,609.4,1.0,3,1,3,3.4433296,-0.59,19764.24,4.270737,1.11,29646.35,4.065604,0.87,12597.28,4.1645417,0.48,1562.5,2.6865916,0.02,1408.42,FIX
942000,776.5,610.4,1.0,3,1,3,9.597699,1.47,76034.53,6.952363,1.29,18750.0,3.5812309,0.93,3493.86,3.2473648,0.3,7370.3,3.2236807,-0.02,3601.38,FIX
946000,776.8,610.8,1.0,3,1,3,4.7749743,0.93,39528.47,3.0575118,0.67,31405.86,3.8497753,1.05,3493.86,2.1155047,0.29,7411.59,3.583141,0.03,2620.39,FIX
950000,777.0,610.8,1.0,3,1,3,1.9099898,0.0,25769.41,1.9099898,0.0,12884.71,1.9248877,-0.12,23437.5,1.9099898,0.0,3983.61,3.7771957,0.09,1953.12,FIX
954000,777.2,610.8,1.0,3,1,3,1.9099898,0.0,0.0,2.784383,-1.03,15934.44,2.3874872,-0.93,11375.17,1.9099898,0.0,0.0,3.790566,0.13,781.25,FIX
958000,777.3,610.3,1.0,3,1,3,4.86971,-1.37,31868.87,3.937635,-1.33,9882.12,3.3168883,-1.04,6442.35,3.2603526,-0.41,11103.65,3.4803834,0.1,2103.58,FIX
962000,777.4,610.0,1.0,3,1,3,3.0200758,-1.25,12500.0,3.8497753,-1.05,6987.71,3.8497753,-1.05,3493.86,3.7936218,-0.42,3493.86,2.8676586,0.04,4207.16,FIX
966000,777.7,609.6,1.0,3,1,3,4.7749743,-0.93,13975.42,4.051852,-0.79,6987.71,4.7088885,-0.53,15388.84,3.7749038,-0.32,2470.53,2.7515314,-0.07,2103.58,FIX
970000,778.0,609.4,1.0,3,1,3,3.4433296,-0.59,12500.0,6.37058,-0.23,23799.29,5.619572,-0.21,12203.52,3.937635,-0.24,2209.71,2.5055244,-0.22,3050.88,FIX
974000,779.0,609.3,1.0,3,1,3,9.597699,-0.1,44194.17,8.131591,0.06,17677.67,5.5118484,0.09,10937.5,3.8276196,-0.06,4687.5,2.6182141,-0.42,3537.26,FIX
978000,779.7,609.5,1.0,3,1,3,6.952363,0.28,26516.5,5.3384213,0.46,25194.56,5.906452,0.24,6442.35,3.7179863,-0.1,1104.85,3.1499553,-0.47,3601.38,FIX
982000,780.0,609.8,1.0,3,1,3,4.051852,0.79,25769.41,4.107624,0.62,9375.0,4.058728,0.49,14405.54,3.5991848,-0.1,781.25,3.3902318,-0.46,1610.59,FIX
986000,780.4,610.0,1.0,3,1,3,4.270737,0.46,8838.83,2.784383,0.54,8838.83,1.9688175,0.24,14405.54,3.171729,-0.35,6101.76,3.4437118,-0.45,390.62,FIX
990000,780.5,610.1,1.0,3,1,3,1.3507448,0.79,19764.24,1.5100379,-1.25,22534.7,2.053621,-0.62,11048.54,1.9760754,-0.44,7967.22,3.4169717,-0.34,2470.53,FIX
994000,780.5,609.7,1.0,3,1,3,3.8199797,-1.57,31868.87,3.937635,-1.33,15934.44,3.5892527,-1.5,18221.72,2.5181305,-0.55,3906.25,3.402838,-0.27,1610.59,FIX
998000,780.7,609.3,1.0,3,1,3,4.270737,-1.11,12500.0,5.7299695,-1.57,13975.42,3.5812309,-1.57,1562.5,3.0808136,-0.62,3906.25,3.230939,-0.2,1746.93,FIX
1002000,780.5,608.5,1.0,3,1,3,7.87527,-1.82,35355.34,3.4761815,-1.85,16828.64,3.9158611,-0.92,15934.44,3.1335292,-0.7,1746.93,3.0724096,-0.14,1746.93,FIX
1006000,780.5,608.6,1.0,3,1,3,0.9549949,1.57,57622.15,4.7986584,-0.1,41926.27,4.107624,-0.62,7812.5,3.318798,-0.66,1562.5,3.022368,-0.16,552.43,FIX
1010000,781.5,608.4,1.0,3,1,3,9.7390375,-0.2,65251.92,7.773277,-0.19,19764.24,4.5614376,-0.1,14740.6,3.2030528,-0.46,4207.16,3.1140473,-0.21,1235.26,FIX
1014000,782.1,608.3,1.0,3,1,3,5.8090434,-0.17,25769.41,4.323835,-0.11,22750.34,5.274246,-0.09,4687.5,2.9070044,-0.33,3221.18,3.172875,-0.29,1562.5,FIX
1018000,782.4,608.3,1.0,3,1,3,2.8649848,0.0,19764.24,2.9043305,0.17,11267.35,3.350886,0.07,13350.01,3.1129012,0.08,8156.49,3.0391757,-0.34,1408.42,FIX
1022000,782.7,608.4,1.0,3,1,3,3.0200758,0.32,6250.0,2.5712283,0.38,4419.42,2.2010722,0.22,7967.22,4.1798215,-0.03,7411.59,3.3642561,-0.44,2974.91,FIX
1026000,782.9,608.5,1.0,3,1,3,2.1353686,0.46,6250.0,1.5100379,0.32,6987.71,1.9248877,0.52,4419.42,3.939163,0.0,1746.93,3.7107282,-0.45,2277.72,FIX
1030000,783.0,608.5,1.0,3,1,3,0.9549949,0.0,8838.83,1.3507448,0.79,4419.42,3.1129012,0.08,10481.57,3.5812309,0.0,2343.75,3.6133187,-0.39,1562.5,FIX
1034000,783.1,608.7,1.0,3,1,3,2.1353686,1.11,12500.0,4.7749743,0.0,25769.41,4.542338,-0.05,9882.12,3.342482,0.0,1562.5,3.7794878,-0.27,3050.88,FIX
1038000,784.0,608.5,1.0,3,1,3,8.804671,-0.22,55901.7,8.242752,-0.17,23799.29,5.036261,-0.09,3493.86,3.561367,-0.24,5524.27,3.6255429,-0.35,2209.71,FIX
1042000,784.8,608.4,1.0,3,1,3,7.6995506,-0.12,8838.83,5.3384213,-0.18,19008.63,5.1038747,-0.19,3125.0,4.218786,-0.44,6675.0,2.9360363,-0.46,5093.13,FIX
1046000,785.1,608.3,1.0,3,1,3,3.0200758,-0.32,31250.0,1.9688175,-0.24,22097.09,4.270737,-0.46,10004.88,4.327273,-0.43,781.25,2.1728044,-0.65,5859.38,FIX
1050000,785.2,608.3,1.0,3,1,3,0.9549949,0.0,13975.42,3.729446,-0.88,15934.44,4.5614376,-0.82,10481.57,4.7539644,-0.5,3493.86,6.8297415,-2.98,55490.75,FIX
1054000,785.6,607.7,1.0,3,1,3,6.886659,-0.98,41926.27,7.5498075,-0.97,25194.56,4.2237515,-0.83,2209.71,3.5491433,-0.74,10186.25,26.70968,-3.09,130474.01,FIX
1058000,786.1,607.0,1.0,3,1,3,8.215248,-0.95,8838.83,4.726843,-0.79,19764.24,4.898742,-0.82,4419.42,2.9360363,-1.11,8734.64,55.537918,-3.11,188704.62,FIX
1062000,786.3,607.0,1.0,3,1,3,1.9099898,0.0,47598.58,2.5712283,-0.38,16828.64,3.2030528,-1.11,13350.01,2.62891,-1.62,9375.0,90.519005,3.11,230580.28,FIX
1066000,786.6,606.8,1.0,3,1,3,3.4433296,-0.59,13975.42,2.434855,-1.77,20963.14,1.9688175,-1.82,13975.42,16.96835,-3.01,109419.63,125.35874,3.13,228146.4,FIX
1070000,786.2,606.5,1.0,3,1,3,4.7749743,-2.5,44194.17,4.4021444,-2.43,19008.63,3.7749038,-2.54,17258.38,56.846645,-3.11,261737.4,158.0654,-3.13,215704.23,FIX
1074000,785.9,606.2,1.0,3,1,3,4.051852,-2.36,6250.0,6.0397696,-2.82,16828.64,37.012928,-3.12,222072.98,114.85227,-3.13,379688.3,192.65572,-3.12,226584.72,FIX
1078000,785.0,606.1,1.0,3,1,3,8.64767,-3.03,39528.47,70.684135,3.12,425562.6,115.07803,-3.14,510939.88,185.0318,3.11,461936.16,222.72581,-3.12,196888.95,FIX
1082000,771.1,606.5,1.0,2,2,2,132.7993,3.11,813100.75,224.4257,3.14,1006254.9,229.2049,-3.13,746915.9,254.93971,3.12,457823.16,250.82483,-3.13,184044.08,SACCADE
1086000,738.0,606.3,1.0,2,2,2,316.10907,-3.14,1200585.8,387.75732,-3.13,1069407.8,367.04617,3.1,907004.0,318.7345,-3.14,421233.6,274.38913,-3.13,154475.27,SACCADE
1090000,689.9,605.5,1.0,2,2,2,459.41595,-3.12,938249.7,509.90042,3.08,825881.4,472.90466,3.11,693925.94,386.5766,-3.13,444498.3,293.965,-3.14,128127.38,SACCADE
1094000,631.4,612.6,1.0,2,2,2,562.7716,3.02,816265.3,558.57996,3.09,318811.28,522.3914,-3.14,341926.97,445.29465,-3.13,384403.6,298.98254,-3.13,33000.3,SACCADE
1098000,573.1,612.0,1.0,2,2,2,556.79144,-3.13,481412.3,536.97986,-3.07,463480.8,543.9578,-3.12,147273.4,484.7963,-3.13,258669.27,301.20273,-3.13,16429.49,SACCADE
1102000,519.2,605.0,1.0,2,2,2,519.06494,-3.01,485412.2,532.43335,-3.05,100971.84,524.4374,-3.09,166917.12,491.9469,-3.14,48317.64,298.748,-3.12,25807.87,SACCADE
1106000,462.1,601.4,1.0,2,2,2,546.38464,-3.08,291815.44,512.0912,-3.11,262741.7,497.29028,-3.1,178788.52,473.08463,-3.14,123459.75,296.21918,-3.11,19429.42,SACCADE
1110000,412.0,601.9,1.0,2,2,2,478.47614,3.13,507021.03,463.7211,3.12,349455.5,461.50357,-3.14,265132.8,413.1942,-3.11,397907.88,293.00085,-3.11,21108.21,SACCADE
1114000,365.0,603.1,1.0,2,2,2,448.99393,3.12,198628.11,411.29874,3.11,344657.88,402.3359,3.13,390515.62,347.75607,-3.1,429088.38,284.35507,-3.11,56652.75,SACCADE
1118000,325.9,604.4,1.0,2,2,2,373.6093,3.11,493789.56,340.95456,3.13,462436.66,302.26733,3.13,655052.9,278.85544,-3.1,450954.53,262.2756,-3.11,144536.0,SACCADE
1122000,293.6,603.9,1.0,2,2,2,308.50043,-3.13,439637.62,193.50183,-3.11,968069.3,198.23747,-3.11,683318.25,205.95,-3.09,477384.66,230.94412,-3.12,205283.02,SACCADE
1126000,285.4,603.0,1.0,2,2,2,78.77982,-3.03,1506457.5,57.333694,-2.88,904686.1,98.12,-2.92,678438.1,140.97025,-3.06,426608.28,193.75626,-3.09,245927.83,SACCADE
1130000,282.0,600.8,1.0,2,2,2,38.674236,-2.57,310807.9,36.339848,-1.52,400500.2,28.463049,-1.9,568324.9,84.65075,-2.99,371974.28,158.32211,-3.08,232064.12,SACCADE
